"AccusedMasterID","CaseMasterID","AccusedName","AgeYear","GenderID","PersonID"
"38266","39314","Manjunath S 39316","19","1","A3"
"38267","39315","Ravi Kumar 39315","29","1","A1"
"38268","39316","Naveen H 39316","56","1","A1"
"38269","39317","Manjunath S 39317","29","1","A1"
"38270","39318","Naveen H A84","55","1","A1"
"38271","39318","Arjun Nayak 39319","37","1","A2"
"38272","39321","Arjun Nayak A35","21","1","A1"
"38273","39323","Suresh Babu 39323","40","1","A1"
"38274","39324","Ravi Kumar 39324","25","1","A1"
"38275","39325","Imran Pasha A95","41","1","A1"
"38276","39326","Vijay Patil A50","52","1","A1"
"38277","39327","Rizwan Khan 39327","33","1","A1"
"38278","39328","Kiran R A32","45","1","A1"
"38279","39329","Prakash Gowda A14","50","2","A1"
"38280","39329","Vijay Patil 39330","46","1","A2"
"38281","39331","Naveen H A163","33","1","A1"
"38282","39331","Ravi Kumar 39332","21","1","A2"
"38283","39332","Suresh Babu A1","25","1","A1"
"38284","39332","Rizwan Khan 39333","49","1","A2"
"38285","39333","Suresh Babu 39333","20","1","A1"
"38286","39335","Kiran R A125","40","1","A1"
"38287","39336","Vijay Patil A109","39","1","A1"
"38288","39337","Rizwan Khan 39337","27","1","A1"
"38289","39339","Suresh Babu 39339","53","1","A1"
"38290","39340","Imran Pasha A166","46","1","A1"
"38291","39340","Suresh Babu 39341","43","1","A2"
"38292","39340","Kiran R 39342","23","1","A3"
"38293","39342","Rizwan Khan A40","48","1","A1"
"38294","39342","Rizwan Khan 39343","44","1","A2"
"38295","39343","Imran Pasha 39343","45","1","A1"
"38296","39344","Vijay Patil A140","53","1","A1"
"38297","39346","Arjun Nayak A17","25","1","A1"
"38298","39346","Suresh Babu 39347","50","1","A2"
"38299","39346","Suresh Babu 39348","52","1","A3"
"38300","39348","Suresh Babu 39348","50","1","A1"
"38301","39349","Arjun Nayak 39349","48","1","A1"
"38302","39350","Kiran R A174","29","1","A1"
"38303","39350","Rizwan Khan 39351","22","1","A2"
"38304","39350","Arjun Nayak 39352","27","1","A3"
"38305","39351","Prakash Gowda 39351","34","1","A1"
"38306","39352","Manjunath S 39352","23","1","A1"
"38307","39353","Naveen H A134","37","1","A1"
"38308","39356","Prakash Gowda A67","55","1","A1"
"38309","39356","Naveen H 39357","53","1","A2"
"38310","39356","Imran Pasha 39358","24","1","A3"
"38311","39357","Vijay Patil A128","49","1","A1"
"38312","39357","Ravi Kumar 39358","55","1","A2"
"38313","39357","Naveen H 39359","50","1","A3"
"38314","39358","Ravi Kumar 39358","48","1","A1"
"38315","39359","Vijay Patil A77","20","1","A1"
"38316","39362","Vijay Patil A20","47","1","A1"
"38317","39363","Prakash Gowda A120","56","1","A1"
"38318","39364","Imran Pasha 39364","54","1","A1"
"38319","39365","Manjunath S 39365","55","1","A1"
"38320","39367","Suresh Babu A92","22","1","A1"
"38321","39367","Arjun Nayak 39368","19","1","A2"
"38322","39368","Imran Pasha A144","51","1","A1"
"38323","39368","Suresh Babu 39369","43","2","A2"
"38324","39368","Kiran R 39370","29","1","A3"
"38325","39369","Manjunath S A130","36","1","A1"
"38326","39369","Rizwan Khan 39370","55","1","A2"
"38327","39370","Prakash Gowda 39370","53","1","A1"
"38328","39371","Imran Pasha 39371","48","1","A1"
"38329","39372","Ravi Kumar 39372","21","1","A1"
"38330","39374","Manjunath S 39374","24","1","A1"
"38331","39376","Naveen H 39376","50","1","A1"
"38332","39377","Vijay Patil 39377","46","1","A1"
"38333","39378","Imran Pasha 39378","45","1","A1"
"38334","39379","Suresh Babu A92","25","1","A1"
"38335","39385","Ravi Kumar A28","33","1","A1"
"38336","39385","Arjun Nayak 39386","44","1","A2"
"38337","39388","Naveen H A70","45","1","A1"
"38338","39389","Vijay Patil A113","23","1","A1"
"38339","39389","Naveen H 39390","29","1","A2"
"38340","39389","Rizwan Khan 39391","19","1","A3"
"38341","39390","Prakash Gowda 39390","33","1","A1"
"38342","39391","Arjun Nayak A80","21","2","A1"
"38343","39391","Imran Pasha 39392","39","1","A2"
"38344","39391","Manjunath S 39393","37","1","A3"
"38345","39393","Vijay Patil 39393","28","1","A1"
"38346","39396","Arjun Nayak 39396","52","1","A1"
"38347","39398","Rizwan Khan A94","19","1","A1"
"38348","39398","Prakash Gowda 39399","30","1","A2"
"38349","39398","Ravi Kumar 39400","43","1","A3"
"38350","39399","Prakash Gowda A65","50","1","A1"
"38351","39399","Prakash Gowda 39400","46","1","A2"
"38352","39400","Arjun Nayak A106","42","1","A1"
"38353","39400","Vijay Patil 39401","31","1","A2"
"38354","39401","Suresh Babu 39401","52","1","A1"
"38355","39402","Imran Pasha A79","19","1","A1"
"38356","39402","Ravi Kumar 39403","42","1","A2"
"38357","39402","Ravi Kumar 39404","21","1","A3"
"38358","39403","Kiran R A72","26","1","A1"
"38359","39403","Arjun Nayak 39404","47","1","A2"
"38360","39404","Manjunath S 39404","27","1","A1"
"38361","39406","Naveen H 39406","34","1","A1"
"38362","39407","Suresh Babu 39407","51","1","A1"
"38363","39408","Prakash Gowda A36","33","1","A1"
"38364","39408","Ravi Kumar 39409","51","1","A2"
"38365","39408","Kiran R 39410","27","1","A3"
"38366","39409","Ravi Kumar A76","33","1","A1"
"38367","39409","Prakash Gowda 39410","30","1","A2"
"38368","39410","Arjun Nayak 39410","32","1","A1"
"38369","39411","Vijay Patil 39411","44","1","A1"
"38370","39412","Arjun Nayak A45","48","1","A1"
"38371","39412","Arjun Nayak 39413","20","1","A2"
"38372","39414","Suresh Babu A118","26","1","A1"
"38373","39415","Vijay Patil A110","37","1","A1"
"38374","39415","Arjun Nayak 39416","30","2","A2"
"38375","39416","Vijay Patil A20","23","1","A1"
"38376","39416","Vijay Patil 39417","42","1","A2"
"38377","39417","Vijay Patil A50","21","1","A1"
"38378","39418","Vijay Patil 39418","25","1","A1"
"38379","39419","Imran Pasha A129","23","1","A1"
"38380","39419","Ravi Kumar 39420","48","2","A2"
"38381","39420","Ravi Kumar 39420","46","1","A1"
"38382","39421","Ravi Kumar A28","49","1","A1"
"38383","39422","Vijay Patil 39422","34","1","A1"
"38384","39423","Vijay Patil 39423","41","1","A1"
"38385","39424","Suresh Babu A42","49","1","A1"
"38386","39424","Rizwan Khan 39425","41","2","A2"
"38387","39424","Prakash Gowda 39426","54","1","A3"
"38388","39425","Vijay Patil 39425","45","1","A1"
"38389","39426","Naveen H A105","42","1","A1"
"38390","39427","Imran Pasha 39427","24","1","A1"
"38391","39429","Manjunath S 39429","29","1","A1"
"38392","39430","Manjunath S A16","53","1","A1"
"38393","39430","Imran Pasha 39431","44","1","A2"
"38394","39431","Imran Pasha A164","34","1","A1"
"38395","39431","Kiran R 39432","26","2","A2"
"38396","39432","Manjunath S 39432","54","1","A1"
"38397","39433","Manjunath S 39433","41","1","A1"
"38398","39435","Ravi Kumar A19","39","1","A1"
"38399","39435","Naveen H 39436","26","1","A2"
"38400","39436","Manjunath S 39436","29","1","A1"
"38401","39437","Rizwan Khan 39437","21","1","A1"
"38402","39438","Kiran R A91","43","1","A1"
"38403","39438","Naveen H 39439","52","1","A2"
"38404","39439","Vijay Patil 39439","32","1","A1"
"38405","39440","Vijay Patil 39440","33","1","A1"
"38406","39441","Suresh Babu A180","34","1","A1"
"38407","39441","Vijay Patil 39442","39","1","A2"
"38408","39443","Rizwan Khan A100","32","1","A1"
"38409","39444","Imran Pasha 39444","42","1","A1"
"38410","39445","Imran Pasha A59","24","1","A1"
"38411","39445","Kiran R 39446","20","1","A2"
"38412","39445","Imran Pasha 39447","27","1","A3"
"38413","39446","Arjun Nayak 39446","48","1","A1"
"38414","39447","Kiran R A21","47","1","A1"
"38415","39447","Imran Pasha 39448","46","1","A2"
"38416","39448","Imran Pasha A131","25","1","A1"
"38417","39448","Prakash Gowda 39449","55","1","A2"
"38418","39450","Vijay Patil 39450","52","2","A1"
"38419","39452","Rizwan Khan A137","19","1","A1"
"38420","39452","Ravi Kumar 39453","20","1","A2"
"38421","39452","Suresh Babu 39454","42","1","A3"
"38422","39453","Prakash Gowda 39453","22","1","A1"
"38423","39454","Manjunath S 39454","41","1","A1"
"38424","39455","Kiran R 39455","19","1","A1"
"38425","39456","Imran Pasha A79","25","1","A1"
"38426","39457","Kiran R A21","29","1","A1"
"38427","39458","Naveen H 39458","26","1","A1"
"38428","39459","Vijay Patil 39459","50","1","A1"
"38429","39461","Naveen H A88","27","1","A1"
"38430","39462","Naveen H 39462","20","1","A1"
"38431","39463","Prakash Gowda A143","40","1","A1"
"38432","39463","Manjunath S 39464","42","1","A2"
"38433","39463","Prakash Gowda 39465","40","1","A3"
"38434","39464","Naveen H 39464","54","1","A1"
"38435","39465","Rizwan Khan A135","37","1","A1"
"38436","39467","Naveen H A37","55","1","A1"
"38437","39467","Kiran R 39468","20","1","A2"
"38438","39467","Vijay Patil 39469","38","1","A3"
"38439","39468","Naveen H A73","56","1","A1"
"38440","39470","Ravi Kumar 39470","53","1","A1"
"38441","39472","Kiran R 39472","45","1","A1"
"38442","39474","Prakash Gowda A138","54","1","A1"
"38443","39474","Prakash Gowda 39475","31","1","A2"
"38444","39474","Naveen H 39476","54","1","A3"
"38445","39475","Imran Pasha A2","38","1","A1"
"38446","39475","Naveen H 39476","35","1","A2"
"38447","39478","Suresh Babu A66","44","1","A1"
"38448","39479","Vijay Patil 39479","37","1","A1"
"38449","39482","Ravi Kumar 39482","34","2","A1"
"38450","39485","Rizwan Khan 39485","42","1","A1"
"38451","39486","Prakash Gowda 39486","24","1","A1"
"38452","39487","Imran Pasha A6","48","1","A1"
"38453","39487","Manjunath S 39488","25","1","A2"
"38454","39487","Vijay Patil 39489","21","1","A3"
"38455","39488","Vijay Patil 39488","42","1","A1"
"38456","39489","Rizwan Khan A33","37","1","A1"
"38457","39490","Manjunath S A11","22","1","A1"
"38458","39490","Rizwan Khan 39491","24","1","A2"
"38459","39492","Manjunath S 39492","29","1","A1"
"38460","39493","Naveen H 39493","21","1","A1"
"38461","39495","Naveen H 39495","39","1","A1"
"38462","39498","Manjunath S A16","55","1","A1"
"38463","39500","Naveen H 39500","48","1","A1"
"38464","39501","Ravi Kumar 39501","27","1","A1"
"38465","39502","Vijay Patil 39502","55","1","A1"
"38466","39503","Imran Pasha 39503","37","1","A1"
"38467","39505","Vijay Patil 39505","52","1","A1"
"38468","39506","Manjunath S 39506","44","1","A1"
"38469","39507","Kiran R 39507","32","1","A1"
"38470","39508","Rizwan Khan A63","21","1","A1"
"38471","39512","Ravi Kumar A149","38","1","A1"
"38472","39513","Manjunath S A13","50","1","A1"
"38473","39513","Manjunath S 39514","20","1","A2"
"38474","39514","Arjun Nayak A153","23","1","A1"
"38475","39514","Ravi Kumar 39515","45","1","A2"
"38476","39515","Manjunath S 39515","19","1","A1"
"38477","39517","Imran Pasha 39517","46","1","A1"
"38478","39521","Suresh Babu 39521","36","2","A1"
"38479","39522","Rizwan Khan 39522","47","1","A1"
"38480","39523","Kiran R A91","45","1","A1"
"38481","39523","Ravi Kumar 39524","46","1","A2"
"38482","39524","Suresh Babu A111","51","1","A1"
"38483","39524","Kiran R 39525","48","1","A2"
"38484","39524","Suresh Babu 39526","45","1","A3"
"38485","39526","Kiran R 39526","32","1","A1"
"38486","39527","Kiran R 39527","30","1","A1"
"38487","39528","Imran Pasha A114","31","1","A1"
"38488","39528","Imran Pasha 39529","46","1","A2"
"38489","39528","Suresh Babu 39530","46","1","A3"
"38490","39531","Imran Pasha A144","23","1","A1"
"38491","39531","Vijay Patil 39532","48","1","A2"
"38492","39532","Imran Pasha A30","41","1","A1"
"38493","39532","Kiran R 39533","49","1","A2"
"38494","39532","Prakash Gowda 39534","28","1","A3"
"38495","39533","Kiran R 39533","28","1","A1"
"38496","39535","Rizwan Khan 39535","34","1","A1"
"38497","39536","Kiran R 39536","41","1","A1"
"38498","39537","Vijay Patil 39537","21","1","A1"
"38499","39539","Naveen H 39539","26","1","A1"
"38500","39541","Imran Pasha A131","49","1","A1"
"38501","39541","Prakash Gowda 39542","55","1","A2"
"38502","39542","Vijay Patil 39542","19","1","A1"
"38503","39543","Manjunath S 39543","32","1","A1"
"38504","39544","Prakash Gowda A142","37","1","A1"
"38505","39545","Naveen H A88","33","1","A1"
"38506","39545","Imran Pasha 39546","37","1","A2"
"38507","39545","Vijay Patil 39547","44","1","A3"
"38508","39546","Ravi Kumar A76","54","1","A1"
"38509","39546","Suresh Babu 39547","19","1","A2"
"38510","39546","Arjun Nayak 39548","25","1","A3"
"38511","39549","Manjunath S A23","36","1","A1"
"38512","39549","Vijay Patil 39550","44","1","A2"
"38513","39551","Imran Pasha A69","50","1","A1"
"38514","39552","Rizwan Khan A90","39","1","A1"
"38515","39552","Manjunath S 39553","32","1","A2"
"38516","39553","Ravi Kumar 39553","49","1","A1"
"38517","39554","Naveen H A18","19","1","A1"
"38518","39554","Ravi Kumar 39555","29","1","A2"
"38519","39554","Suresh Babu 39556","40","1","A3"
"38520","39555","Imran Pasha 39555","48","1","A1"
"38521","39556","Manjunath S 39556","19","1","A1"
"38522","39560","Suresh Babu A51","29","1","A1"
"38523","39560","Arjun Nayak 39561","49","1","A2"
"38524","39561","Imran Pasha A144","35","1","A1"
"38525","39561","Manjunath S 39562","30","1","A2"
"38526","39561","Rizwan Khan 39563","23","1","A3"
"38527","39562","Ravi Kumar 39562","44","1","A1"
"38528","39563","Arjun Nayak 39563","36","1","A1"
"38529","39564","Vijay Patil A55","56","1","A1"
"38530","39564","Arjun Nayak 39565","43","1","A2"
"38531","39565","Imran Pasha 39565","48","1","A1"
"38532","39566","Imran Pasha 39566","21","1","A1"
"38533","39571","Kiran R 39571","23","1","A1"
"38534","39572","Vijay Patil A145","33","1","A1"
"38535","39572","Imran Pasha 39573","26","2","A2"
"38536","39572","Kiran R 39574","26","1","A3"
"38537","39573","Kiran R A91","39","1","A1"
"38538","39573","Rizwan Khan 39574","42","1","A2"
"38539","39573","Suresh Babu 39575","35","1","A3"
"38540","39576","Kiran R 39576","21","2","A1"
"38541","39577","Prakash Gowda 39577","20","1","A1"
"38542","39578","Rizwan Khan A78","56","1","A1"
"38543","39578","Prakash Gowda 39579","48","1","A2"
"38544","39578","Arjun Nayak 39580","34","1","A3"
"38545","39579","Rizwan Khan A40","40","1","A1"
"38546","39579","Ravi Kumar 39580","53","1","A2"
"38547","39579","Arjun Nayak 39581","43","1","A3"
"38548","39580","Suresh Babu 39580","55","1","A1"
"38549","39581","Imran Pasha 39581","43","1","A1"
"38550","39582","Naveen H 39582","53","2","A1"
"38551","39583","Suresh Babu 39583","36","1","A1"
"38552","39584","Rizwan Khan 39584","22","1","A1"
"38553","39588","Vijay Patil 39588","48","1","A1"
"38554","39589","Rizwan Khan 39589","32","2","A1"
"38555","39590","Manjunath S 39590","40","2","A1"
"38556","39591","Kiran R 39591","21","1","A1"
"38557","39593","Suresh Babu 39593","48","1","A1"
"38558","39594","Manjunath S A23","52","1","A1"
"38559","39594","Suresh Babu 39595","39","1","A2"
"38560","39595","Suresh Babu 39595","48","1","A1"
"38561","39596","Prakash Gowda 39596","39","1","A1"
"38562","39597","Rizwan Khan 39597","42","1","A1"
"38563","39599","Manjunath S 39599","38","1","A1"
"38564","39600","Vijay Patil 39600","39","1","A1"
"38565","39601","Arjun Nayak A46","32","2","A1"
"38566","39604","Arjun Nayak 39604","38","1","A1"
"38567","39605","Ravi Kumar 39605","49","1","A1"
"38568","39606","Kiran R 39606","31","1","A1"
"38569","39607","Kiran R 39607","47","1","A1"
"38570","39608","Manjunath S A139","36","1","A1"
"38571","39608","Naveen H 39609","20","2","A2"
"38572","39609","Ravi Kumar A81","19","1","A1"
"38573","39609","Imran Pasha 39610","27","1","A2"
"38574","39609","Prakash Gowda 39611","34","1","A3"
"38575","39611","Rizwan Khan A48","49","1","A1"
"38576","39612","Suresh Babu 39612","39","1","A1"
"38577","39613","Naveen H A75","53","1","A1"
"38578","39615","Vijay Patil 39615","34","1","A1"
"38579","39616","Vijay Patil 39616","49","2","A1"
"38580","39617","Prakash Gowda 39617","23","1","A1"
"38581","39621","Naveen H 39621","19","1","A1"
"38582","39623","Prakash Gowda A170","28","1","A1"
"38583","39623","Arjun Nayak 39624","56","1","A2"
"38584","39623","Vijay Patil 39625","31","1","A3"
"38585","39624","Rizwan Khan 39624","50","1","A1"
"38586","39625","Naveen H 39625","32","1","A1"
"38587","39628","Ravi Kumar 39628","23","1","A1"
"38588","39629","Vijay Patil 39629","44","1","A1"
"38589","39631","Vijay Patil A145","43","1","A1"
"38590","39631","Prakash Gowda 39632","48","1","A2"
"38591","39631","Ravi Kumar 39633","38","1","A3"
"38592","39632","Rizwan Khan 39632","47","1","A1"
"38593","39633","Vijay Patil A43","53","1","A1"
"38594","39634","Vijay Patil A34","20","1","A1"
"38595","39636","Manjunath S 39636","46","1","A1"
"38596","39637","Kiran R A91","49","1","A1"
"38597","39637","Rizwan Khan 39638","27","1","A2"
"38598","39637","Imran Pasha 39639","54","1","A3"
"38599","39639","Vijay Patil A128","52","1","A1"
"38600","39639","Imran Pasha 39640","39","1","A2"
"38601","39640","Ravi Kumar 39640","41","1","A1"
"38602","39641","Suresh Babu A96","50","1","A1"
"38603","39641","Naveen H 39642","37","1","A2"
"38604","39641","Kiran R 39643","41","1","A3"
"38605","39642","Arjun Nayak A152","34","1","A1"
"38606","39642","Arjun Nayak 39643","41","1","A2"
"38607","39642","Manjunath S 39644","25","1","A3"
"38608","39643","Suresh Babu 39643","37","1","A1"
"38609","39646","Rizwan Khan A108","21","1","A1"
"38610","39646","Prakash Gowda 39647","37","2","A2"
"38611","39646","Rizwan Khan 39648","19","1","A3"
"38612","39648","Ravi Kumar A179","44","1","A1"
"38613","39648","Manjunath S 39649","40","1","A2"
"38614","39648","Arjun Nayak 39650","28","1","A3"
"38615","39652","Arjun Nayak 39652","20","1","A1"
"38616","39653","Rizwan Khan 39653","39","1","A1"
"38617","39654","Imran Pasha 39654","44","1","A1"
"38618","39655","Ravi Kumar 39655","26","1","A1"
"38619","39657","Vijay Patil 39657","29","1","A1"
"38620","39658","Rizwan Khan A148","30","1","A1"
"38621","39659","Rizwan Khan A119","42","1","A1"
"38622","39660","Arjun Nayak A17","20","1","A1"
"38623","39660","Naveen H 39661","41","1","A2"
"38624","39662","Prakash Gowda 39662","50","1","A1"
"38625","39663","Kiran R 39663","44","2","A1"
"38626","39664","Prakash Gowda A138","49","1","A1"
"38627","39667","Suresh Babu 39667","35","1","A1"
"38628","39669","Vijay Patil 39669","51","1","A1"
"38629","39670","Ravi Kumar 39670","51","1","A1"
"38630","39672","Suresh Babu A180","38","1","A1"
"38631","39673","Prakash Gowda A150","48","2","A1"
"38632","39673","Imran Pasha 39674","22","1","A2"
"38633","39674","Vijay Patil A77","24","1","A1"
"38634","39676","Manjunath S A122","29","1","A1"
"38635","39676","Vijay Patil 39677","36","1","A2"
"38636","39676","Rizwan Khan 39678","36","1","A3"
"38637","39677","Naveen H A18","23","1","A1"
"38638","39677","Prakash Gowda 39678","28","1","A2"
"38639","39677","Imran Pasha 39679","45","2","A3"
"38640","39678","Ravi Kumar 39678","49","1","A1"
"38641","39679","Suresh Babu 39679","55","1","A1"
"38642","39680","Naveen H 39680","35","1","A1"
"38643","39683","Arjun Nayak 39683","22","1","A1"
"38644","39686","Rizwan Khan 39686","52","1","A1"
"38645","39687","Vijay Patil A34","42","1","A1"
"38646","39687","Imran Pasha 39688","35","1","A2"
"38647","39690","Ravi Kumar A179","48","1","A1"
"38648","39690","Vijay Patil 39691","24","1","A2"
"38649","39693","Imran Pasha A58","19","2","A1"
"38650","39693","Ravi Kumar 39694","26","1","A2"
"38651","39695","Naveen H A73","20","1","A1"
"38652","39695","Kiran R 39696","21","1","A2"
"38653","39695","Ravi Kumar 39697","21","1","A3"
"38654","39696","Kiran R 39696","24","1","A1"
"38655","39698","Vijay Patil A157","25","1","A1"
"38656","39700","Imran Pasha 39700","37","1","A1"
"38657","39701","Suresh Babu 39701","19","1","A1"
"38658","39703","Imran Pasha 39703","54","1","A1"
"38659","39705","Suresh Babu 39705","26","1","A1"
"38660","39706","Ravi Kumar A179","52","1","A1"
"38661","39707","Arjun Nayak 39707","39","1","A1"
"38662","39708","Vijay Patil 39708","34","1","A1"
"38663","39710","Ravi Kumar 39710","36","1","A1"
"38664","39711","Ravi Kumar 39711","49","1","A1"
"38665","39712","Rizwan Khan A100","25","1","A1"
"38666","39712","Manjunath S 39713","33","1","A2"
"38667","39713","Vijay Patil A165","23","1","A1"
"38668","39713","Manjunath S 39714","34","1","A2"
"38669","39713","Prakash Gowda 39715","35","1","A3"
"38670","39715","Ravi Kumar A28","50","1","A1"
"38671","39716","Naveen H 39716","30","1","A1"
"38672","39717","Prakash Gowda 39717","39","1","A1"
"38673","39718","Manjunath S 39718","23","1","A1"
"38674","39719","Naveen H 39719","31","1","A1"
"38675","39723","Manjunath S 39723","32","1","A1"
"38676","39724","Vijay Patil A102","19","1","A1"
"38677","39724","Suresh Babu 39725","28","1","A2"
"38678","39725","Suresh Babu A104","19","1","A1"
"38679","39725","Prakash Gowda 39726","32","1","A2"
"38680","39726","Vijay Patil 39726","40","1","A1"
"38681","39727","Naveen H A175","26","1","A1"
"38682","39727","Prakash Gowda 39728","35","1","A2"
"38683","39729","Manjunath S 39729","37","1","A1"
"38684","39730","Suresh Babu 39730","29","1","A1"
"38685","39731","Suresh Babu A177","55","1","A1"
"38686","39731","Prakash Gowda 39732","46","1","A2"
"38687","39732","Manjunath S 39732","23","1","A1"
"38688","39733","Ravi Kumar 39733","24","1","A1"
"38689","39734","Kiran R A72","37","1","A1"
"38690","39735","Rizwan Khan A137","21","1","A1"
"38691","39736","Imran Pasha A166","34","1","A1"
"38692","39736","Imran Pasha 39737","41","1","A2"
"38693","39736","Naveen H 39738","25","1","A3"
"38694","39737","Imran Pasha 39737","49","1","A1"
"38695","39739","Naveen H 39739","25","1","A1"
"38696","39741","Suresh Babu A51","38","2","A1"
"38697","39741","Imran Pasha 39742","31","1","A2"
"38698","39744","Prakash Gowda 39744","32","1","A1"
"38699","39745","Rizwan Khan 39745","41","1","A1"
"38700","39746","Arjun Nayak A82","32","1","A1"
"38701","39746","Prakash Gowda 39747","21","1","A2"
"38702","39746","Arjun Nayak 39748","40","1","A3"
"38703","39747","Kiran R 39747","38","1","A1"
"38704","39748","Prakash Gowda 39748","35","1","A1"
"38705","39749","Naveen H 39749","31","1","A1"
"38706","39750","Imran Pasha A95","41","1","A1"
"38707","39752","Prakash Gowda 39752","32","2","A1"
"38708","39753","Manjunath S 39753","34","1","A1"
"38709","39754","Arjun Nayak 39754","40","1","A1"
"38710","39755","Naveen H 39755","56","1","A1"
"38711","39756","Arjun Nayak 39756","46","1","A1"
"38712","39759","Arjun Nayak 39759","27","1","A1"
"38713","39760","Kiran R 39760","54","1","A1"
"38714","39761","Arjun Nayak A17","54","1","A1"
"38715","39762","Manjunath S 39762","35","1","A1"
"38716","39766","Ravi Kumar A147","43","1","A1"
"38717","39766","Kiran R 39767","41","1","A2"
"38718","39766","Arjun Nayak 39768","55","1","A3"
"38719","39767","Naveen H A89","50","1","A1"
"38720","39767","Ravi Kumar 39768","47","1","A2"
"38721","39769","Arjun Nayak 39769","50","1","A1"
"38722","39770","Rizwan Khan 39770","41","2","A1"
"38723","39773","Vijay Patil 39773","30","1","A1"
"38724","39775","Kiran R A136","46","1","A1"
"38725","39775","Prakash Gowda 39776","27","1","A2"
"38726","39777","Vijay Patil 39777","39","1","A1"
"38727","39779","Kiran R 39779","47","1","A1"
"38728","39780","Arjun Nayak 39780","50","1","A1"
"38729","39782","Naveen H A105","29","1","A1"
"38730","39782","Imran Pasha 39783","41","1","A2"
"38731","39782","Kiran R 39784","56","1","A3"
"38732","39784","Imran Pasha A114","30","2","A1"
"38733","39784","Vijay Patil 39785","49","1","A2"
"38734","39785","Rizwan Khan A148","49","1","A1"
"38735","39786","Rizwan Khan A108","47","1","A1"
"38736","39787","Kiran R 39787","22","1","A1"
"38737","39788","Suresh Babu A51","30","1","A1"
"38738","39788","Arjun Nayak 39789","19","1","A2"
"38739","39789","Ravi Kumar A179","50","1","A1"
"38740","39789","Naveen H 39790","25","1","A2"
"38741","39789","Suresh Babu 39791","40","1","A3"
"38742","39790","Kiran R A125","31","1","A1"
"38743","39790","Suresh Babu 39791","23","1","A2"
"38744","39791","Prakash Gowda A170","54","1","A1"
"38745","39792","Kiran R 39792","56","2","A1"
"38746","39793","Arjun Nayak 39793","51","1","A1"
"38747","39794","Rizwan Khan 39794","44","2","A1"
"38748","39795","Ravi Kumar A19","35","1","A1"
"38749","39795","Manjunath S 39796","48","1","A2"
"38750","39796","Rizwan Khan A100","33","1","A1"
"38751","39797","Kiran R 39797","52","1","A1"
"38752","39798","Imran Pasha 39798","46","1","A1"
"38753","39799","Naveen H A134","44","1","A1"
"38754","39801","Naveen H A9","30","1","A1"
"38755","39801","Rizwan Khan 39802","46","1","A2"
"38756","39801","Manjunath S 39803","31","1","A3"
"38757","39802","Naveen H A105","31","1","A1"
"38758","39802","Imran Pasha 39803","34","1","A2"
"38759","39802","Ravi Kumar 39804","41","1","A3"
"38760","39803","Kiran R 39803","25","1","A1"
"38761","39804","Suresh Babu A180","41","1","A1"
"38762","39804","Ravi Kumar 39805","51","1","A2"
"38763","39804","Arjun Nayak 39806","21","1","A3"
"38764","39805","Suresh Babu 39805","25","1","A1"
"38765","39806","Arjun Nayak A54","32","1","A1"
"38766","39810","Ravi Kumar 39810","33","1","A1"
"38767","39812","Imran Pasha A144","31","1","A1"
"38768","39812","Imran Pasha 39813","27","1","A2"
"38769","39813","Arjun Nayak 39813","39","1","A1"
"38770","39814","Manjunath S A13","45","2","A1"
"38771","39814","Imran Pasha 39815","46","1","A2"
"38772","39814","Kiran R 39816","32","2","A3"
"38773","39817","Kiran R 39817","36","1","A1"
"38774","39818","Rizwan Khan 39818","40","1","A1"
"38775","39820","Naveen H 39820","27","1","A1"
"38776","39821","Manjunath S A99","49","1","A1"
"38777","39821","Ravi Kumar 39822","50","1","A2"
"38778","39823","Arjun Nayak 39823","19","1","A1"
"38779","39827","Suresh Babu 39827","36","1","A1"
"38780","39828","Naveen H 39828","29","1","A1"
"38781","39830","Arjun Nayak A162","37","2","A1"
"38782","39830","Naveen H 39831","41","2","A2"
"38783","39831","Naveen H A44","36","1","A1"
"38784","39831","Ravi Kumar 39832","45","1","A2"
"38785","39831","Naveen H 39833","41","1","A3"
"38786","39832","Rizwan Khan A97","25","2","A1"
"38787","39832","Naveen H 39833","45","1","A2"
"38788","39832","Suresh Babu 39834","29","1","A3"
"38789","39836","Prakash Gowda A170","37","1","A1"
"38790","39836","Rizwan Khan 39837","30","1","A2"
"38791","39836","Naveen H 39838","30","1","A3"
"38792","39837","Vijay Patil 39837","39","2","A1"
"38793","39838","Imran Pasha 39838","22","1","A1"
"38794","39839","Naveen H 39839","31","1","A1"
"38795","39841","Kiran R A121","45","1","A1"
"38796","39841","Kiran R 39842","27","1","A2"
"38797","39841","Kiran R 39843","32","1","A3"
"38798","39842","Prakash Gowda A138","38","1","A1"
"38799","39842","Vijay Patil 39843","44","1","A2"
"38800","39844","Manjunath S A26","51","1","A1"
"38801","39844","Naveen H 39845","25","1","A2"
"38802","39844","Prakash Gowda 39846","24","2","A3"
"38803","39847","Kiran R A136","25","1","A1"
"38804","39848","Prakash Gowda A126","39","1","A1"
"38805","39848","Kiran R 39849","48","1","A2"
"38806","39848","Vijay Patil 39850","29","1","A3"
"38807","39849","Vijay Patil A172","32","1","A1"
"38808","39849","Naveen H 39850","42","1","A2"
"38809","39849","Vijay Patil 39851","51","1","A3"
"38810","39850","Rizwan Khan 39850","30","1","A1"
"38811","39853","Arjun Nayak A82","39","1","A1"
